Date,game_id,ID,Goals,Assists,Scored,Shots,PIM,PPG,PPA,PP TOI,EV TOI,Prev_Season_GP,Prev_Season_Goals,Prev_Season_Assists,Prev_Season_Shots,Prev_Season_PIM,Prev_Season_PPG,Prev_Season_PPA,Prev_Season_PP TOI,Prev_Season_EV TOI,Total_GP,Total_ID,Total_Goals,Total_Assists,Total_Shots,Total_PIM,Total_PPG,Total_PPA,Total_PP TOI,Total_EV TOI,Team_Date,Team_game_id,Team_Team,Team_Home,Team_Team Goals,Team_Team Shots,Team_Team PIM,Team_Team PPG,Team_Team PP Opportunities,Team_Team Blocked,Team_Opponent,Team_Opponent Goals,Team_Opponent Shots,Team_Opponent PIM,Team_Opponent PPG,Team_Opponent PP Opportunities,Team_Opponent Blocked,Team_Team_GP,Opponent_Date,Opponent_game_id,Opponent_Team,Opponent_Home,Opponent_Team Goals,Opponent_Team Shots,Opponent_Team PIM,Opponent_Team PPG,Opponent_Team PP Opportunities,Opponent_Team Blocked,Opponent_Opponent,Opponent_Opponent Goals,Opponent_Opponent Shots,Opponent_Opponent PIM,Opponent_Opponent PPG,Opponent_Opponent PP Opportunities,Opponent_Opponent Blocked,Opponent_Team_GP
2023-04-17,2022030131,ID8482093,0,0,False,3,0,0,0,217,623,68.0,17.0,23.0,110.0,18,2.0,4.0,5529.0,51041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8470613,0,2,False,6,2,0,2,191,1028,82.0,10.0,44.0,203.0,42,4.0,14.0,13063.0,102183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8471669,0,0,False,0,2,0,0,0,428,71.0,21.0,24.0,141.0,14,4.0,4.0,7405.0,62689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8476906,0,0,False,3,0,0,0,101,816,82.0,14.0,37.0,151.0,26,2.0,17.0,14008.0,90965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8474613,0,0,False,2,0,0,0,0,455,58.0,9.0,10.0,96.0,14,0.0,0.0,98.0,34062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8480829,0,0,False,2,0,0,0,86,953,66.0,12.0,17.0,81.0,37,0.0,4.0,4724.0,42824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8473533,0,0,False,2,0,0,0,16,789,78.0,17.0,19.0,146.0,18,1.0,1.0,3302.0,64176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8476869,0,0,False,4,4,0,0,100,1047,82.0,9.0,30.0,184.0,48,0.0,0.0,607.0,91196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8476958,0,0,False,0,0,0,0,0,1143,79.0,4.0,38.0,165.0,10,1.0,6.0,6475.0,89757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8478427,1,0,True,1,0,1,0,178,652,79.0,37.0,44.0,221.0,38,13.0,15.0,14062.0,66772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8476921,0,0,False,3,0,0,0,15,866,59.0,6.0,9.0,77.0,22,0.0,0.0,86.0,37751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8475855,0,0,False,1,0,0,0,4,813,82.0,14.0,20.0,97.0,4,1.0,1.0,1374.0,63702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8477488,0,0,False,3,0,0,0,0,944,70.0,7.0,21.0,148.0,39,1.0,2.0,1886.0,77487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8476882,0,0,False,0,0,0,0,99,660,77.0,22.0,43.0,202.0,24,9.0,22.0,13593.0,60817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8480835,0,0,False,2,0,0,0,71,434,2.0,2.0,0.0,6.0,2,0.0,0.0,0.0,1721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8478970,0,0,False,0,0,0,0,0,715,16.0,0.0,3.0,25.0,8,0.0,0.0,10.0,13828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8476474,1,0,True,2,0,1,0,192,844,2.0,0.0,0.0,4.0,0,0.0,0.0,142.0,1577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8480039,0,2,False,3,0,0,2,190,930,78.0,14.0,26.0,159.0,32,2.0,2.0,7696.0,62007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8474709,0,0,False,0,0,0,0,5,509,71.0,3.0,4.0,66.0,70,0.0,0.0,362.0,48279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8476429,0,0,False,1,0,0,0,0,870,61.0,3.0,15.0,80.0,55,0.0,0.0,222.0,63695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8475314,0,0,False,4,0,0,0,320,847,76.0,28.0,18.0,159.0,34,9.0,4.0,10745.0,65032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8475754,0,0,False,2,2,0,0,329,895,72.0,37.0,22.0,171.0,33,11.0,3.0,9715.0,63503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8480865,0,0,False,1,0,0,0,363,1062,80.0,13.0,38.0,190.0,18,3.0,19.0,12566.0,87198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8478115,0,0,False,2,0,0,0,128,862,78.0,15.0,20.0,154.0,30,1.0,2.0,2679.0,54992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8477500,0,0,False,2,0,0,0,347,967,70.0,31.0,21.0,194.0,40,13.0,6.0,13648.0,63340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8480222,0,0,False,0,0,0,0,115,639,36.0,2.0,10.0,34.0,10,0.0,2.0,1598.0,33854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8476917,0,0,False,1,0,0,0,15,1175,78.0,3.0,25.0,104.0,42,0.0,0.0,868.0,87957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8477506,1,0,True,2,2,0,0,11,1279,56.0,5.0,16.0,122.0,2,2.0,4.0,4695.0,60946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8476419,0,0,False,1,0,0,0,135,571,77.0,18.0,21.0,126.0,30,4.0,3.0,9555.0,63245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8473504,0,0,False,0,0,0,0,3,534,59.0,6.0,9.0,74.0,10,0.0,0.0,302.0,42298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8470610,0,0,False,2,0,0,0,154,531,82.0,15.0,20.0,138.0,28,2.0,5.0,7820.0,59949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8478445,0,0,False,2,0,0,0,334,938,73.0,15.0,44.0,161.0,18,1.0,19.0,11643.0,67188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8475151,0,0,False,3,2,0,0,127,908,69.0,15.0,18.0,156.0,57,2.0,4.0,6699.0,57044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8475231,0,0,False,1,0,0,0,11,570,74.0,10.0,6.0,91.0,48,0.0,0.0,330.0,52509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8477392,0,0,False,0,2,0,0,3,548,11.0,0.0,0.0,3.0,0,0.0,0.0,0.0,6354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030131,ID8481541,0,0,False,2,0,0,0,0,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8473419,1,0,True,4,0,0,0,114,841,70.0,32.0,48.0,242.0,97,7.0,20.0,14314.0,59652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8471276,0,1,False,1,0,0,1,120,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8477931,0,0,False,2,0,0,0,0,572,75.0,3.0,14.0,84.0,32,0.0,0.0,205.0,51703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8477956,1,0,True,2,0,1,0,124,1000,72.0,40.0,37.0,312.0,20,15.0,11.0,15315.0,64959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8475200,0,1,False,5,0,0,0,56,1164,76.0,12.0,23.0,127.0,44,2.0,2.0,4446.0,87739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8475762,0,0,False,0,0,0,0,0,905,76.0,4.0,10.0,64.0,48,0.0,0.0,111.0,68392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8479325,0,1,False,2,2,0,0,85,1183,78.0,10.0,46.0,166.0,66,4.0,17.0,14564.0,90654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8478498,1,0,True,1,0,0,0,104,704,77.0,25.0,17.0,184.0,10,3.0,1.0,6012.0,60551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8477365,0,0,False,0,0,0,0,0,883,60.0,2.0,8.0,80.0,32,0.0,0.0,106.0,53341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8479365,0,0,False,2,0,0,0,0,698,60.0,8.0,10.0,100.0,57,0.0,0.0,250.0,39770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8477903,0,0,False,1,0,0,0,0,702,76.0,14.0,12.0,124.0,57,0.0,0.0,710.0,55064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8473422,0,0,False,0,2,0,0,60,459,64.0,2.0,11.0,99.0,61,0.0,1.0,4242.0,42111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8476854,0,0,False,1,0,0,0,95,1119,71.0,5.0,22.0,142.0,46,1.0,4.0,4109.0,83122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8475745,0,0,False,4,0,0,0,0,863,82.0,16.0,28.0,131.0,32,3.0,6.0,9258.0,68380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8478401,0,1,False,0,0,0,0,66,731,70.0,15.0,21.0,148.0,22,4.0,4.0,9204.0,59949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8477479,0,2,False,3,0,0,1,76,1045,68.0,30.0,32.0,180.0,47,6.0,8.0,12006.0,66068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8478443,0,0,False,1,0,0,0,0,1130,79.0,6.0,9.0,125.0,31,0.0,1.0,290.0,80154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8475791,0,0,False,0,0,0,0,0,777,81.0,20.0,41.0,217.0,42,7.0,8.0,13740.0,65913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8480185,0,0,False,1,0,0,0,45,844,78.0,9.0,17.0,84.0,12,0.0,1.0,439.0,53611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8477407,0,0,False,3,0,0,0,42,806,74.0,31.0,27.0,167.0,30,9.0,12.0,11325.0,54753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8471686,0,0,False,0,0,0,0,0,988,71.0,3.0,13.0,76.0,28,0.0,0.0,109.0,64644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8470595,0,0,False,1,0,0,0,16,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8477409,0,0,False,2,0,0,0,61,1031,78.0,24.0,31.0,167.0,48,0.0,3.0,5131.0,68583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8477932,0,0,False,4,2,0,0,179,1231,61.0,15.0,42.0,180.0,26,3.0,17.0,12857.0,68114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8477986,0,0,False,2,0,0,0,217,1371,81.0,11.0,26.0,153.0,48,1.0,7.0,6668.0,77332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8477933,0,0,False,1,0,0,0,179,1130,78.0,33.0,49.0,186.0,13,16.0,15.0,15680.0,64415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8478400,0,0,False,1,0,0,0,0,380,24.0,3.0,7.0,47.0,4,2.0,5.0,3798.0,18247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8479379,0,0,False,2,2,0,0,0,325,46.0,4.0,3.0,50.0,108,0.0,0.0,2.0,23371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8479314,1,0,True,3,0,0,0,240,1105,82.0,42.0,62.0,253.0,68,12.0,17.0,14314.0,73603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8478055,0,0,False,3,0,0,0,23,1273,71.0,10.0,27.0,145.0,18,0.0,0.0,762.0,79109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8475462,0,0,False,2,0,0,0,18,863,77.0,3.0,13.0,100.0,105,0.0,0.0,166.0,73420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8479066,0,0,False,1,0,0,0,0,775,55.0,9.0,9.0,91.0,92,0.0,0.0,29.0,33592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8477493,0,0,False,0,0,0,0,180,949,67.0,39.0,49.0,214.0,18,12.0,14.0,14017.0,58922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8482113,0,0,False,3,0,0,0,0,886,65.0,18.0,26.0,125.0,18,1.0,3.0,2672.0,49456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8476393,0,0,False,1,0,0,0,0,483,68.0,9.0,13.0,103.0,31,3.0,1.0,6748.0,44047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,2022030111,ID8479372,0,0,False,2,0,0,0,0,583,38.0,3.0,4.0,36.0,12,0.0,0.0,110.0,31510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8481581,0,0,False,1,0,0,0,0,1431,34.0,1.0,3.0,36.0,6,0.0,0.0,61.0,27857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8470794,0,1,False,0,2,0,1,9,595,82.0,27.0,54.0,216.0,14,12.0,13.0,13466.0,74969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8476902,0,0,False,4,0,0,0,0,1260,76.0,4.0,21.0,136.0,12,0.0,3.0,1981.0,86544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8474149,0,0,False,4,0,0,0,106,1284,78.0,20.0,23.0,177.0,18,5.0,3.0,11194.0,62842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8475825,0,0,False,0,0,0,0,13,1334,80.0,4.0,8.0,68.0,43,0.0,0.0,183.0,66725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8473994,0,1,False,4,2,0,1,247,1292,82.0,18.0,28.0,182.0,88,3.0,8.0,10052.0,68719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8477503,0,0,False,5,12,0,0,95,1139,72.0,11.0,28.0,104.0,55,0.0,4.0,5261.0,51027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8470600,0,0,False,3,0,0,0,92,1967,82.0,7.0,25.0,118.0,40,4.0,9.0,10362.0,98240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8478449,1,0,True,3,2,1,0,258,1555,80.0,37.0,35.0,213.0,28,9.0,15.0,12167.0,68834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8476525,0,0,False,2,0,0,0,99,1378,38.0,2.0,12.0,48.0,21,0.0,3.0,3321.0,37434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8476822,0,0,False,1,0,0,0,0,661,82.0,9.0,7.0,116.0,15,0.0,0.0,180.0,58353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8476889,0,0,False,0,0,0,0,11,956,77.0,5.0,14.0,89.0,52,1.0,0.0,451.0,63846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8475794,0,0,False,4,0,0,0,239,1139,81.0,24.0,25.0,218.0,30,3.0,10.0,12206.0,73565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8478975,0,0,False,1,0,0,0,7,1364,54.0,18.0,29.0,121.0,53,1.0,1.0,2795.0,42862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8480848,0,0,False,4,0,0,0,16,1198,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8482740,0,0,False,7,2,0,0,111,1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8480036,0,1,False,3,0,0,1,277,2181,70.0,5.0,31.0,156.0,24,3.0,8.0,9663.0,88003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8480027,1,0,True,7,2,1,0,265,1509,74.0,41.0,38.0,220.0,22,13.0,8.0,11879.0,68516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8471817,0,0,False,1,0,0,0,0,700,69.0,5.0,8.0,44.0,43,0.0,0.0,340.0,43736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8477919,0,0,False,5,2,0,0,35,1178,76.0,14.0,30.0,132.0,8,1.0,2.0,7827.0,59242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8478136,0,0,False,0,0,0,0,0,1797,66.0,4.0,10.0,73.0,82,0.0,1.0,707.0,66922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8479520,0,0,False,1,0,0,0,0,804,80.0,6.0,11.0,91.0,122,0.0,0.0,136.0,46034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8475220,0,0,False,0,4,0,0,0,1296,74.0,23.0,19.0,98.0,112,5.0,2.0,7629.0,56969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8482122,0,0,False,0,0,0,0,0,1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8480980,0,0,False,0,0,0,0,0,888,35.0,2.0,4.0,44.0,25,0.0,1.0,88.0,19149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8481557,0,0,False,7,0,0,0,372,1231,47.0,15.0,24.0,113.0,10,3.0,7.0,6617.0,36737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8474716,0,1,False,1,4,0,1,304,1664,65.0,10.0,30.0,116.0,10,0.0,14.0,11815.0,62860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8474679,0,1,False,3,0,0,0,38,1418,82.0,18.0,35.0,122.0,26,4.0,6.0,9022.0,70043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8475149,0,0,False,7,0,0,0,358,1135,69.0,9.0,20.0,111.0,4,3.0,7.0,10254.0,56466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8476856,0,0,False,5,2,0,0,43,2078,57.0,7.0,20.0,116.0,47,1.0,4.0,5959.0,66160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8475750,0,0,False,1,0,0,0,0,991,69.0,4.0,16.0,59.0,22,0.0,0.0,122.0,62637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8478864,1,0,True,6,0,1,0,350,1369,81.0,47.0,61.0,289.0,34,14.0,17.0,16078.0,76588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8477451,1,0,True,4,2,0,0,21,1398,82.0,34.0,31.0,239.0,95,1.0,7.0,11546.0,72840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8475692,0,1,False,3,0,0,1,361,1283,70.0,24.0,55.0,159.0,24,7.0,21.0,13038.0,64755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8476463,0,0,False,1,0,0,0,98,1982,73.0,5.0,25.0,126.0,18,1.0,6.0,7076.0,84467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030161,ID8479351,1,1,True,3,0,0,0,0,1348,68.0,6.0,14.0,66.0,16,0.0,3.0,2635.0,46289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030181,ID8476879,0,0,False,2,0,0,0,0,1108,78.0,5.0,23.0,102.0,14,0.0,0.0,165.0,85612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030181,ID8475218,0,0,False,1,0,0,0,42,1334,76.0,6.0,25.0,145.0,44,0.0,4.0,7049.0,85135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030181,ID8476967,0,0,False,4,0,0,0,0,953,74.0,5.0,16.0,92.0,45,0.0,0.0,318.0,73705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030181,ID8475786,0,1,False,5,2,0,1,141,1107,76.0,27.0,27.0,213.0,36,5.0,5.0,10944.0,69721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030181,ID8477998,0,0,False,3,0,0,0,42,614,82.0,12.0,14.0,142.0,24,2.0,1.0,2706.0,58557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,2022030181,ID8477406,0,1,False,2,0,0,0,0,676,67.0,9.0,16.0,89.0,21,0.0,0.0,2143.0,50769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
